63,267,275,1/25/2015,1:00 pm,Texas Woman's Univ.,Denton,TX,North Carolina State University,4
63,268,276,2/1/2015,1:00 pm,Texas Woman's Univ.,Denton,TX,"San Jose State, Centenary & Towson",8
63,269,67,2/7/2015,1800,Air Force Academy,USAFA,CO,Texas Woman's University,4
63,270,254,2/13/2015,7pm,Lindenwood University,St.Charles,MO,"TWU, Centenary",8
63,271,407,2/15/2015,1:00pm CST,S.E. Missouri,Cape Girardeau,MO,Texas Woman's University,4
63,272,277,2/21/2015,6:00 pm,Texas Woman's Univ.,Denton,TX,Centenary,4
63,273,278,3/1/2015,1:00 pm,Texas Woman's Univ.,Denton,TX,"Utah State, Maryland, & Brown",8
63,274,279,3/8/2015,1:00 pm,Texas Woman's Univ.,Denton,TX,University of Arizona,4
63,275,10,3/13/2015,7pm,"Florida, U. of",Gainesville,FL,Texas Woman's,5
64,254,226,1/9/2015,6:30pm,"Missouri, U. of",Columbia,MO,"Townson, Kent St.",8
64,255,370,1/17/2015,4 PM,William & Mary,Williamsburg,VA,TOWSON,4
64,256,367,1/25/2015,4pm,Towson University,Towson,MD,"West Chester, William & Mary, University of North Carolina",9
64,257,276,2/1/2015,1:00 pm,Texas Woman's Univ.,Denton,TX,"San Jose State, Centenary & Towson",8
64,258,436,2/8/2015,1:00pm,"New Hampshire, U. of",Durham,NH,Towson/Bridgeport/Brown,9
64,259,452,2/14/2015,4pm,Towson University,Towson,MD,University of Pennsylvania,5
64,260,445,2/20/2015,7:00pm,Maryland-College Park,College Park,MD,"Towson, George Washington and William and Mary",9
64,261,368,2/27/2015,7pm,Towson University,Towson,MD,"Rutgers, Yale, Michigan State",9
64,262,258,3/8/2015,1pm,Brown Univ.,Providence,RI,"Lindenwood, Towson",9
64,263,369,3/13/2015,7pm,Towson University,Towson,MD,George Washington,5
64,264,340,3/15/2015,1:00 pm,George Washington U.,Washington,DC,Towson,5
64,342,441,3/21/2015,2:00 PM,EAGL,Washington,DC,"N C State, UNC , Towson, UNH,Pitt,GWU",17
65,742,151,1/4/2015,2:00pm,UC Davis,Davis,Ca,"Cal, Sacramento State, SJSU, Stanford",9
65,747,11,1/9/2015,7:00pm,Seattle Pacific,Seattle,WA,UC - Davis,4
65,748,265,1/16/2015,7:00pm,"Utah, U. of",Salt Lake City,UT,"Southern Utah, Boise State, UC Davis",8
65,752,350,1/23/2015,7:00 PM,Sacramento State,Sacramento,CA,UC Davis,4
65,749,56,1/30/2015,7:00PM,Utah State,Logan,Ut,"Boise State University, UC Davis",8
65,743,152,2/8/2015,1:00pm,UC Davis,Davis,Ca,George Washington,4
65,744,153,2/13/2015,7:00pm,UC Davis,Davis,Ca,SPU,4
65,750,194,2/20/2015,7:00pm,San Jose State,San Jose,CA,UCD,4
65,745,154,2/27/2015,7:00pm,UC Davis,Davis,Ca,"Sac State, Iowa, Central Michigan",8
65,751,384,3/8/2015,12:00 pm,California,Berkeley,CA,UC Davis,5
65,746,155,3/13/2015,7:00pm,UC Davis,Davis,Ca,Washington,4
65,753,323,3/21/2015,6:00pm,MPSF Conference,Anchorage,AK,List one or more opponents here,9
66,639,302,1/12/2015,6:00pm,Oregon State,Corvallis,OR,UCLA,5
66,640,385,1/19/2015,1pm,UCLA,Los Angeles,CA,Arizona,4
66,630,266,1/23/2015,6:00 pm,"Utah, U. of",Salt Lake City,UT,UCLA,4
66,631,386,2/1/2015,10am,UCLA,Los Angeles,CA,California,4
66,643,387,2/9/2015,6pm,UCLA,Los Angeles,CA,Washington,4
66,633,330,2/14/2015,4:00 PM,Stanford Univ.,Stanford,CA,UCLA,5
66,645,459,2/21/2015,4pm,UCLA,Los Angeles,CA,"Nebraska, Sacramento State, Bridgeport",8
66,635,424,2/28/2015,12:00 pm,Arizona State,Tempe,AZ,UCLA,4
66,636,389,3/7/2015,4pm,UCLA,Los Angeles,CA,Stanford,4
66,648,5,3/13/2015,7 pm,"Arkansas, U. of",Fayetteville,AR,UCLA,5
66,649,196,3/21/2015,TBA,PAC 12 Conference,Tempe,AZ,"ASU,",17
67,606,173,1/9/2015,7:00pm,UIC,Chicago,IL,NIU,4
67,607,426,1/16/2015,7pm,"Arizona, U. of",Tucson,AZ,"Sacramento St., U. Wisconsin-Stout, Illinois-Chicago",8
67,608,174,1/25/2015,2:00pm,UIC,Chicago,IL,Illinois State,4
67,609,298,1/31/2015,4:00 PM,Illinois State,Normal,IL,UIC - CMU - EMU,8
67,610,175,2/8/2015,2:00pm,UIC,Chicago,IL,WMU,4
67,611,273,2/15/2015,1:00pm,Eastern Michigan,Ypsilanti,MI,Illinois - Chicago,4
67,612,176,2/22/2015,2:00pm,UIC,Chicago,IL,MSU,4
67,613,255,2/28/2015,4pm,Lindenwood University,St.Charles,MO,"Eastern Michigan, ISU, UIC",8
67,614,321,3/7/2015,6pm,Northern Illinois Univ.,Dekalb,IL,"Illinois, UIC, Illinois State",8
67,615,172,3/15/2015,2:00pm,UIC,Chicago,IL,SEMO,4
68,67,95,1/14/2015,4:00pm,Ursinus College,Collegeville,PA,West Chester University,4
68,68,96,1/18/2015,1:00pm,Ursinus College,Collegeville,PA,Ithaca College,4
68,69,77,1/25/2015,4:00 pm,"Michigan, U. of",Ann Arbor,MI,Illinois,5
68,71,108,1/9/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,Ohio State,5
68,73,97,2/22/2015,1:00pm,Ursinus College,Collegeville,PA,Temple University,4
68,74,111,2/28/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,"West Virginia, North Carolina, Temple",9
68,75,378,3/14/2015,1:00pm,NCGA - East,Collegeville,PA,"Brockport. Cortland, RIC, Springfield, Ithaca",9
69,523,416,1/9/2015,7:00 PM,Brigham Young Univ.,Provo,Ut,University of Utah,4
69,524,265,1/16/2015,7:00pm,"Utah, U. of",Salt Lake City,UT,"Southern Utah, Boise State, UC Davis",8
69,525,266,1/23/2015,6:00 pm,"Utah, U. of",Salt Lake City,UT,UCLA,4
69,526,427,1/31/2015,4pm,"Arizona, U. of",Tucson,AZ,Utah,4
69,527,267,2/6/2015,6:00 pm,"Utah, U. of",Salt Lake City,UT,Arizona State,4
69,528,392,2/14/2015,4:00 p.m.,"Washington, U. of",Seattle,WA,Utah,5
69,529,268,2/21/2015,7:00 pm,"Utah, U. of",Salt Lake City,UT,Stanford,4
69,530,305,2/27/2015,7:00pm,Oregon State,Corvallis,OR,Utah,5
69,531,269,3/6/2015,7:00 pm,"Utah, U. of",Salt Lake City,UT,Michigan,4
69,532,206,3/14/2015,4 pm,"Georgia, U. of",Athens,GA,Utah,5
69,533,196,3/21/2015,TBA,PAC 12 Conference,Tempe,AZ,"ASU,",17
70,800,55,1/9/2015,7:00PM,Utah State,Logan,Ut,Air Force Academy,4
70,801,112,1/17/2015,6:00 pm,"Denver, U. of",Denver,CO,Utah State University,4
70,802,417,1/23/2015,7:00 PM,Brigham Young Univ.,Provo,Ut,Utah State,4
70,803,56,1/30/2015,7:00PM,Utah State,Logan,Ut,"Boise State University, UC Davis",8
70,804,59,2/6/2015,7:00PM,Utah State,Logan,Ut,Seattle Pacific University,4
70,805,198,2/15/2015,7pm MST,Boise State Univ.,Boise,ID,Utah State,5
70,806,57,2/20/2015,7:00PM,Utah State,Logan,Ut,Southern Utah University,5
70,807,413,2/27/2015,7:00 pm,Southern Utah Univ.,Cedar City,UT,Denver & Utah State,8
70,808,278,3/1/2015,1:00 pm,Texas Woman's Univ.,Denton,TX,"Utah State, Maryland, & Brown",8
70,975,420,3/6/2015,7:00 PM,Brigham Young Univ.,Provo,Ut,Central Michigan University,8
70,810,58,3/13/2015,7:00PM,Utah State,Logan,Ut,Brigham Young University,5
70,811,353,3/15/2015,2:00 PM,Sacramento State,Sacramento,CA,Utah State,4
70,979,117,3/21/2015,6:00 pm,Mountain Rim Conference,Denver,CO,"Boise St., BYU, Denver, S. Utah, Utah St.",17
71,162,390,1/12/2015,6:00 p.m.,"Washington, U. of",Seattle,WA,Kentucky,5
71,163,210,1/16/2015,7:00pm,North Carolina State,Raleigh,NC,WASHINGTON,4
71,164,391,1/24/2015,4:00 p.m.,"Washington, U. of",Seattle,WA,Arizona,5
71,165,303,1/30/2015,7:00pm,Oregon State,Corvallis,OR,"Washington, Sac State, Hamline",9
71,166,387,2/9/2015,6pm,UCLA,Los Angeles,CA,Washington,4
71,167,392,2/14/2015,4:00 p.m.,"Washington, U. of",Seattle,WA,Utah,5
71,168,393,2/21/2015,7:00 p.m.,"Washington, U. of",Seattle,WA,"California, Seattle Pacific",9
71,169,331,3/2/2015,7:00 PM,Stanford Univ.,Stanford,CA,Washington,5
71,170,394,3/6/2015,7:00 p.m.,"Washington, U. of",Seattle,WA,North Carolina State,5
71,171,155,3/13/2015,7:00pm,UC Davis,Davis,Ca,Washington,4
71,980,196,3/21/2015,TBA,PAC 12 Conference,Tempe,AZ,"ASU,",17
72,104,95,1/14/2015,4:00pm,Ursinus College,Collegeville,PA,West Chester University,4
72,105,163,1/17/2015,1:00 p.m.,Cortland State,Cortland,NY,West Chester,4
72,106,367,1/25/2015,4pm,Towson University,Towson,MD,"West Chester, William & Mary, University of North Carolina",9
72,107,361,2/1/2015,1:00PM,"Pennsylvania, U. of",Philadelphia,PA,"Ursinus, Cornell, West Chester",8
72,108,104,2/7/2015,4:00PM,West Chester Univ.,West Chester,PA,"Ursinus, RIC, and Bridgeport",8
72,109,179,2/14/2015,1pm,Temple Univ.,Philadelphia,PA,West Chester and Bridgeport,8
72,110,105,2/21/2015,1:00 PM,West Chester Univ.,West Chester,PA,Springfield College,4
72,111,106,2/27/2015,7:00 PM,West Chester Univ.,West Chester,PA,Ursinus and SCSU @ Philly Convention Center,8
72,112,398,3/7/2015,6:00pm,Rutgers Univ.,New Brunswick,NJ,"West Chester, Bowling Green",9
72,113,107,3/14/2015,1:00 PM,West Chester Univ.,West Chester,PA,SCSU,4
72,114,342,3/21/2015,1:00,ECAC 2,New Haven,CT,"West Chester, Bridgeport",8
73,512,442,1/9/2015,7:00pm,Maryland-College Park,College Park,MD,West Virginia and George Washington,9
73,513,399,1/17/2015,4pm,Ohio State Univ.,Columbus,OH,University of Michigan and West Virginia University,9
73,514,17,1/25/2015,2:00pm,West Virginia Univ.,Morgantown,WV,"Iowa State University, George Washington University",9
73,515,211,1/31/2015,7:00pm,North Carolina State,Raleigh,NC,WVU/WM/UNC,8
73,516,436,2/8/2015,1:00pm,"New Hampshire, U. of",Durham,NH,Towson/Bridgeport/Brown,9
73,517,20,2/13/2015,7:00pm,West Virginia Univ.,Morgantown,WV,University of Denver,5
73,518,21,2/22/2015,2:00pm,West Virginia Univ.,Morgantown,WV,"University of New Hampshire, University of Maryland, Rutgers",9
73,519,111,2/28/2015,7:00 pm,"Pittsburgh, U. of",Pittsburgh,PA,"West Virginia, North Carolina, Temple",9
73,520,22,3/8/2015,2:00pm,West Virginia Univ.,Morgantown,WV,Penn State University,5
73,521,23,3/14/2015,4:00pm,West Virginia Univ.,Morgantown,WV,"University of Pennsylvania, Cornell University",9
73,522,83,3/21/2015,4 pm,Big 12 Conference,Norman,ok,"University of Oklahoma, Iowa State University, West Virginia",17
75,596,370,1/17/2015,4 PM,William & Mary,Williamsburg,VA,TOWSON,4
75,597,367,1/25/2015,4pm,Towson University,Towson,MD,"West Chester, William & Mary, University of North Carolina",9
75,598,211,1/31/2015,7:00pm,North Carolina State,Raleigh,NC,WVU/WM/UNC,8
75,599,346,2/7/2015,1:00PM,"North Carolina, U. of",Chapel Hill,NC,College of William & Mary,4
75,600,212,2/14/2015,7:30pm,North Carolina State,Raleigh,NC,WM/GW,8
75,601,445,2/20/2015,7:00pm,Maryland-College Park,College Park,MD,"Towson, George Washington and William and Mary",9
75,602,158,2/28/2015,1:00 pm,Cornell Univ.,Ithaca,NY,"Bridgeport, William & Mary",4
75,603,446,3/8/2015,2:00pm,Maryland-College Park,College Park,MD,"Bridgeport, Southern Connecticut and William and Mary",9
75,604,370,1/17/2015,4 PM,William & Mary,Williamsburg,VA,TOWSON,4
75,605,383,3/21/2015,"",ECAC 1,Danbury,CT,"Yale, Temple, William & Mary, Brown, UPenn, Cornell",9
77,951,86,1/23/2015,6:30,Winona State,Winona,MN,UW-Eau Claire,4
77,954,87,2/10/2015,6:30,Winona State,Winona,MN,Gustavus,4
77,959,215,3/5/2015,6:30,Winona State,Winona,MN,UW-LaCrosse,4
80,917,180,1/10/2015,1:00 pm,Hamline Univ.,St. Paul,MN,UW Oshkosh,4
80,918,184,1/16/2015,6:30PM,Wisconsin-Oshkosh,Oshkosh,WI,UW-Eau Claire,4
80,919,120,1/22/2015,6:30pm,Wisconsin-La Crosse,La Crosse,WI,UW-Oshkosh,4
80,920,396,1/31/2015,4:00 pm,Rutgers Univ.,New Brunswick,NJ,"Michigan State, UW-Osh Kosh, Brown",9
80,921,185,2/6/2015,6:30PM,Wisconsin-Oshkosh,Oshkosh,WI,Winona State University,4
80,922,450,2/20/2015,6pm,Wisconsin-Stout,Menomonie,WI,UW-Oshkosh,4
80,923,241,2/28/2015,4pm,Wisconsin-Whitewater,Whitewater,WI,UW-Oshkosh,4
80,924,186,3/6/2015,6:30PM,Wisconsin-Oshkosh,Oshkosh,WI,Gustavus Adolphus College,4
80,925,220,3/15/2015,2:00 pm,WIAC Conference,Saint Paul,MI,Gustavus/Winona/Stout/Eau Claire/Lacrosse/Whitewater/Oshkosh,9
80,926,310,3/27/2015,6:00,Division III Nationals,Lacrosse,WI,6 Teams,9
80,927,311,3/28/2015,4:00,Division III Nationals,Lacrosse,WI,4 teams/rotations at a time (this is individual finals),9
82,650,448,1/9/2015,6pm,Wisconsin-Stout,Menomonie,WI,UW-Whitewater,4
82,651,426,1/16/2015,7pm,"Arizona, U. of",Tucson,AZ,"Sacramento St., U. Wisconsin-Stout, Illinois-Chicago",8
82,652,374,1/23/2015,6:30pm,Gustavus Adolphus,St. Peter,MN,University of Wisconsin Stout,4
82,653,121,1/30/2015,6:30pm,Wisconsin-La Crosse,La Crosse,WI,Gershon/McLellan Invite,8
82,654,449,2/6/2015,6pm,Wisconsin-Stout,Menomonie,WI,vs. UW-La Crosse and Hamline,8
82,655,450,2/20/2015,6pm,Wisconsin-Stout,Menomonie,WI,UW-Oshkosh,4
82,656,451,2/28/2015,6pm,Wisconsin-Stout,Menomonie,WI,Winona State,4
82,657,16,3/6/2015,6:00,Wisconsin-Eau Claire,Eau Claire,WI,UW-Stout,4
82,658,220,3/15/2015,2:00 pm,WIAC Conference,Saint Paul,MI,Gustavus/Winona/Stout/Eau Claire/Lacrosse/Whitewater/Oshkosh,9
82,988,310,3/27/2015,6:00,Division III Nationals,Lacrosse,WI,6 Teams,9
82,989,311,3/28/2015,4:00,Division III Nationals,Lacrosse,WI,4 teams/rotations at a time (this is individual finals),9
83,479,448,1/9/2015,6pm,Wisconsin-Stout,Menomonie,WI,UW-Whitewater,4
83,480,207,1/17/2015,8:00,Ozone Invitational,Knoxville,TN,"Whitewater, Alaska, BYU, Bowling Green",9
83,481,238,1/24/2015,4:00pm,Wisconsin-Whitewater,Whitewater,WI,Hamline University,4
83,482,239,1/31/2015,4:00pm,Wisconsin-Whitewater,Whitewater,WI,UW-Eau Claire,4
83,483,375,2/1/2015,1:00pm,Gustavus Adolphus,St. Peter,MN,University of Wisconsin Whitewater,4
83,484,240,2/13/2015,7:00pm,Wisconsin-Whitewater,Whitewater,WI,Winona State and University of Alaska-Anchorage,8
83,485,122,2/20/2015,6:30pm,Wisconsin-La Crosse,La Crosse,WI,UW-Whitewater,4
83,486,241,2/28/2015,4pm,Wisconsin-Whitewater,Whitewater,WI,UW-Oshkosh,4
83,487,220,3/15/2015,2:00 pm,WIAC Conference,Saint Paul,MI,Gustavus/Winona/Stout/Eau Claire/Lacrosse/Whitewater/Oshkosh,9
83,488,310,3/27/2015,6:00,Division III Nationals,Lacrosse,WI,6 Teams,9
83,489,311,3/28/2015,4:00,Division III Nationals,Lacrosse,WI,4 teams/rotations at a time (this is individual finals),9
84,152,433,1/18/2015,1:00pm,"New Hampshire, U. of",Durham,NH,Yale,4
84,153,360,1/25/2015,1:00PM,"Pennsylvania, U. of",Philadelphia,PA,Yale,4
84,154,438,1/31/2015,1:00pm,Yale University,New Haven,CT,"Bridgeport, Southern CT, URI",9
84,155,439,2/7/2015,1:00pm,Yale University,New Haven,CT,Springfield,4
84,156,354,2/13/2015,7:30,Invitational-Navy Pier,Chicago,IL,"Iowa State, Yale, NIU",8
84,157,363,2/22/2015,1:00PM,"Pennsylvania, U. of",Philadelphia,PA,"Ivy Classic:  Yale, Cornell, Brown",8
84,158,368,2/27/2015,7pm,Towson University,Towson,MD,"Rutgers, Yale, Michigan State",9
84,159,339,3/8/2015,1:00 pm,George Washington U.,Washington,DC,"Western Michigan,Yale",9
84,160,259,3/15/2015,1pm,Brown Univ.,Providence,RI,Yale,5
84,161,383,3/21/2015,"",ECAC 1,Danbury,CT,"Yale, Temple, William & Mary, Brown, UPenn, Cornell",9
